,state,time,id,cov1,cov2
1579,2,5.36275807,402,0,-1.3
1580,3,8.007804704,402,0,-1.3
1581,4,11.11282215,402,0,-1.3
1582,1,0,403,1,0.5
1583,1,2.402424045,403,1,0.5
1584,1,3.25501166,403,1,0.5
1585,1,4.856049046,403,1,0.5
1586,2,6.54754679,403,1,0.5
1587,1,0,404,1,1.5
1588,1,3.217506578,404,1,1.5
1589,1,6.184931124,404,1,1.5
1590,1,7.983830624,404,1,1.5
1591,1,8.629453132,404,1,1.5
1592,1,9.986508406,404,1,1.5
1593,1,0,405,0,-0.95
1594,3,3.4067835,405,0,-0.95
1595,3,4.487916376,405,0,-0.95
1596,1,0,406,1,0
1597,2,0.610180829,406,1,0
1598,3,1.997681509,406,1,0
1599,4,5.111438847,406,1,0
1600,1,0,407,0,-0.8
1601,3,1.277676665,407,0,-0.8
1602,3,3.830619949,407,0,-0.8
1603,1,0,408,0,1.3
1604,2,2.244011461,408,0,1.3
1605,2,3.239438219,408,0,1.3
1606,2,4.792712715,408,0,1.3
1607,4,7.422343039,408,0,1.3
1608,1,0,409,0,0.25
1609,2,3.118767315,409,0,0.25
1610,4,3.948097569,409,0,0.25
1611,1,0,410,0,0.5
1612,1,0.57481691,410,0,0.5
1613,3,2.725398446,410,0,0.5
1614,4,3.679710064,410,0,0.5
1615,1,0,411,0,0.6
1616,1,2.181901797,411,0,0.6
1617,2,3.218081769,411,0,0.6
1618,4,5.996748186,411,0,0.6
1619,1,0,412,0,-1.05
1620,2,1.384397428,412,0,-1.05
1621,4,3.391931084,412,0,-1.05
1622,1,0,413,1,-1.15
1623,1,2.015772686,413,1,-1.15
1624,1,3.497061946,413,1,-1.15
1625,3,5.9217518,413,1,-1.15
1626,1,0,414,0,-0.7
1627,2,3.232463801,414,0,-0.7
1628,2,4.273044179,414,0,-0.7
1629,3,7.141483543,414,0,-0.7
1630,4,8.87581454,414,0,-0.7
1631,1,0,415,0,-0.25
1632,3,1.648779503,415,0,-0.25
1633,4,3.27370464,415,0,-0.25
1634,1,0,416,1,0.15
1635,4,2.874634835,416,1,0.15
1636,1,0,417,1,0
1637,2,3.379347701,417,1,0
1638,4,5.118183938,417,1,0
1639,1,0,418,1,-0.25
1640,4,2.181664995,418,1,-0.25
1641,1,0,419,0,-0.95
1642,2,2.805327683,419,0,-0.95
1643,3,4.830879797,419,0,-0.95
1644,3,5.557739179,419,0,-0.95
1645,1,0,420,0,0.4
1646,1,2.858635484,420,0,0.4
1647,1,5.138110958,420,0,0.4
1648,1,0,421,0,0.35
1649,1,1.604395023,421,0,0.35
1650,2,2.538334001,421,0,0.35
1651,4,3.333139275,421,0,0.35
1652,1,0,422,1,-0.05
1653,1,0.798509502,422,1,-0.05
1654,4,3.20039202,422,1,-0.05
1655,1,0,423,1,-0.2
1656,1,1.460477529,423,1,-0.2
1657,1,2.917643483,423,1,-0.2
1658,2,3.799333106,423,1,-0.2
1659,4,6.286963957,423,1,-0.2
1660,1,0,424,0,0.45
1661,1,1.535255146,424,0,0.45
1662,2,3.34978219,424,0,0.45
1663,3,6.70396209,424,0,0.45
1664,3,7.918065494,424,0,0.45
1665,3,8.636737857,424,0,0.45
1666,1,0,425,0,-0.25
1667,4,2.993069187,425,0,-0.25
1668,1,0,426,0,-0.75
1669,2,2.237157529,426,0,-0.75
1670,3,5.402647085,426,0,-0.75
1671,3,5.947800752,426,0,-0.75
1672,4,9.361748195,426,0,-0.75
1673,1,0,427,0,-2.7
1674,3,2.88383601,427,0,-2.7
1675,3,4.167015822,427,0,-2.7
1676,1,0,428,1,-0.6
1677,1,0.961535738,428,1,-0.6
1678,1,3.137691875,428,1,-0.6
1679,2,4.300744003,428,1,-0.6
1680,3,7.482287558,428,1,-0.6
1681,3,9.006254798,428,1,-0.6
1682,3,9.796263282,428,1,-0.6
1683,3,11.47605999,428,1,-0.6
1684,1,0,429,0,0.2
1685,2,2.744377966,429,0,0.2
1686,2,4.49282876,429,0,0.2
1687,3,7.02056056,429,0,0.2
1688,4,7.99301162,429,0,0.2
1689,1,0,430,1,-0.15
1690,3,0.846204033,430,1,-0.15
1691,4,2.79659903,430,1,-0.15
1692,1,0,431,0,1.15
1693,2,2.454548328,431,0,1.15
1694,2,3.904863511,431,0,1.15
1695,2,5.957033872,431,0,1.15
1696,2,6.881752644,431,0,1.15
1697,2,7.997753919,431,0,1.15
1698,4,11.31585938,431,0,1.15
1699,1,0,432,0,1.9
1700,4,2.005223484,432,0,1.9
1701,1,0,433,0,-0.4
1702,2,3.061858271,433,0,-0.4
1703,2,5.906719149,433,0,-0.4
1704,3,9.218823084,433,0,-0.4
1705,1,0,434,1,1
1706,2,2.943307657,434,1,1
1707,4,6.166334217,434,1,1
1708,1,0,435,0,0.4
1709,1,1.770377265,435,0,0.4
1710,1,4.80364642,435,0,0.4
1711,4,7.278873723,435,0,0.4
1712,1,0,436,1,0.45
1713,3,3.08845934,436,1,0.45
1714,1,0,437,0,0.05
1715,4,2.526507389,437,0,0.05
1716,1,0,438,1,-0.4
1717,1,0.898449448,438,1,-0.4
1718,1,2.283145464,438,1,-0.4
1719,3,3.745019069,438,1,-0.4
1720,1,0,439,0,1.1
1721,1,3.069484549,439,0,1.1
1722,1,4.00651115,439,0,1.1
1723,1,5.709695358,439,0,1.1
1724,1,0,440,0,-1.45
1725,2,1.249738479,440,0,-1.45
1726,4,1.871998434,440,0,-1.45
1727,1,0,441,0,0.85
1728,2,2.727429004,441,0,0.85
1729,4,5.787141724,441,0,0.85
1730,1,0,442,1,0.3
1731,1,1.758325453,442,1,0.3
1732,1,3.689636664,442,1,0.3
1733,2,4.323864212,442,1,0.3
1734,3,7.057038345,442,1,0.3
1735,4,8.205273432,442,1,0.3
1736,1,0,443,0,-0.15
1737,1,1.514839788,443,0,-0.15
1738,1,2.659422686,443,0,-0.15
1739,3,5.749156822,443,0,-0.15
1740,1,0,444,1,0.35
1741,1,3.355890604,444,1,0.35
1742,1,5.919099595,444,1,0.35
1743,2,9.400599839,444,1,0.35
1744,1,0,445,0,1.05
1745,3,1.386278445,445,0,1.05
1746,4,4.372226537,445,0,1.05
1747,1,0,446,0,0.25
1748,1,3.170974832,446,0,0.25
1749,1,0,447,1,0.5
1750,1,0.761246091,447,1,0.5
1751,1,3.618643872,447,1,0.5
1752,1,6.301503027,447,1,0.5
1753,2,8.280416233,447,1,0.5
1754,1,0,448,1,-0.4
1755,4,2.639218901,448,1,-0.4
1756,1,0,449,1,0.9
1757,1,2.486773622,449,1,0.9
1758,2,5.345535663,449,1,0.9
1759,2,6.099967296,449,1,0.9
1760,2,8.674319432,449,1,0.9
1761,4,11.1431439,449,1,0.9
1762,1,0,450,1,0.9
1763,3,1.372537589,450,1,0.9
1764,3,3.838651597,450,1,0.9
1765,4,4.513337828,450,1,0.9
1766,1,0,451,1,0.8
1767,3,2.669216225,451,1,0.8
1768,3,3.752200346,451,1,0.8
1769,3,5.843490707,451,1,0.8
1770,4,9.156639325,451,1,0.8
1771,1,0,452,0,-3.15
1772,3,2.054456121,452,0,-3.15
1773,4,5.471436144,452,0,-3.15
1774,1,0,453,0,-2.6
1775,2,2.525978443,453,0,-2.6
1776,4,5.736315413,453,0,-2.6
1777,1,0,454,0,2.6
1778,1,1.998521738,454,0,2.6
1779,2,4.694737835,454,0,2.6
1780,2,6.279786452,454,0,2.6
1781,2,7.208787351,454,0,2.6
1782,4,10.35228737,454,0,2.6
1783,1,0,455,1,-1.1
1784,2,2.626633949,455,1,-1.1
1785,4,3.825105156,455,1,-1.1
1786,1,0,456,0,0.4
1787,1,1.911173084,456,0,0.4
1788,2,4.639528848,456,0,0.4
1789,4,8.040093719,456,0,0.4
1790,1,0,457,1,0.45
1791,1,1.999821844,457,1,0.45
1792,1,3.123483173,457,1,0.45
1793,3,4.793113007,457,1,0.45
1794,4,6.086702599,457,1,0.45
1795,1,0,458,1,-0.75
1796,2,2.779123617,458,1,-0.75
1797,4,3.926839122,458,1,-0.75
1798,1,0,459,0,-2.6
1799,2,3.15080077,459,0,-2.6
1800,3,4.148437637,459,0,-2.6
1801,4,7.324642038,459,0,-2.6
1802,1,0,460,0,-0.8
1803,2,1.389854336,460,0,-0.8
1804,2,2.69872849,460,0,-0.8
1805,2,4.087479122,460,0,-0.8
1806,4,6.797608126,460,0,-0.8
1807,1,0,461,0,-0.4
1808,4,3.138938283,461,0,-0.4
1809,1,0,462,1,0.55
1810,1,0.758551241,462,1,0.55
1811,3,3.948558014,462,1,0.55
1812,4,6.172653325,462,1,0.55
1813,1,0,463,0,0.8
1814,3,3.418308757,463,0,0.8
1815,4,4.588974262,463,0,0.8
1816,1,0,464,0,0.75
1817,1,0.982146139,464,0,0.75
1818,3,4.131287716,464,0,0.75
1819,3,5.091385508,464,0,0.75
1820,1,0,465,1,0.35
1821,2,1.416432662,465,1,0.35
1822,4,3.531207995,465,1,0.35
1823,1,0,466,1,0.55
1824,2,0.52423159,466,1,0.55
1825,4,1.871310164,466,1,0.55
1826,1,0,467,0,-0.75
1827,2,1.041361445,467,0,-0.75
1828,4,2.174469722,467,0,-0.75
1829,1,0,468,1,-1.55
1830,1,1.079694056,468,1,-1.55
1831,2,4.265084356,468,1,-1.55
1832,3,6.071144638,468,1,-1.55
1833,3,7.572168495,468,1,-1.55
1834,1,0,469,0,-2.25
1835,3,3.43032125,469,0,-2.25
1836,4,4.755285945,469,0,-2.25
1837,1,0,470,1,-0.6
1838,2,1.973957261,470,1,-0.6
1839,4,3.496309842,470,1,-0.6
1840,1,0,471,1,-0.45
1841,2,3.360093125,471,1,-0.45
1842,4,5.172550943,471,1,-0.45
1843,1,0,472,1,0.55
1844,4,2.478965848,472,1,0.55
1845,1,0,473,1,1.55
1846,2,2.202313747,473,1,1.55
1847,2,2.750520441,473,1,1.55
1848,1,0,474,0,1.15
1849,3,2.984376947,474,0,1.15
1850,4,5.724285878,474,0,1.15
1851,1,0,475,0,-0.55
1852,2,1.569778093,475,0,-0.55
1853,3,3.206250144,475,0,-0.55
1854,3,4.42707264,475,0,-0.55
1855,3,5.588365168,475,0,-0.55
1856,1,0,476,0,-0.6
1857,2,2.637180813,476,0,-0.6
1858,1,0,477,1,0.5
1859,3,2.130867456,477,1,0.5
1860,3,2.828182952,477,1,0.5
1861,4,4.694488519,477,1,0.5
1862,1,0,478,1,0.15
1863,3,2.249067897,478,1,0.15
1864,4,4.79553956,478,1,0.15
1865,1,0,479,0,2.05
1866,2,1.126172919,479,0,2.05
1867,2,2.400253578,479,0,2.05
1868,3,4.319782672,479,0,2.05
1869,4,6.282404995,479,0,2.05
1870,1,0,480,1,1.25
1871,1,0.863387581,480,1,1.25
1872,2,2.275855964,480,1,1.25
1873,4,5.191761925,480,1,1.25
1874,1,0,481,0,1.05
1875,1,3.062407658,481,0,1.05
1876,2,4.149810316,481,0,1.05
1877,2,4.782996346,481,0,1.05
1878,3,6.050326669,481,0,1.05
1879,4,7.765149278,481,0,1.05
1880,1,0,482,0,-1
1881,4,3.038203595,482,0,-1
1882,1,0,483,1,-0.7
1883,2,2.996961694,483,1,-0.7
1884,3,5.204920464,483,1,-0.7
1885,4,7.525408277,483,1,-0.7
1886,1,0,484,1,0.45
1887,3,2.579514999,484,1,0.45
1888,4,3.669530948,484,1,0.45
1889,1,0,485,0,1.4
1890,1,1.770909645,485,0,1.4
1891,1,2.557077024,485,0,1.4
1892,1,4.340664803,485,0,1.4
1893,1,5.723107399,485,0,1.4
1894,1,6.984570093,485,0,1.4
1895,2,9.398275158,485,0,1.4
1896,1,0,486,0,1
1897,1,1.289373548,486,0,1
1898,1,2.096298188,486,0,1
1899,3,4.35520862,486,0,1
1900,4,5.838737002,486,0,1
1901,1,0,487,1,-0.15
1902,4,3.445604168,487,1,-0.15
1903,1,0,488,1,-0.2
1904,4,1.453228368,488,1,-0.2
1905,1,0,489,0,1.25
1906,1,1.602740807,489,0,1.25
1907,1,3.838938965,489,0,1.25
1908,1,0,490,0,-1.35
1909,4,3.266288712,490,0,-1.35
1910,1,0,491,1,1.05
1911,1,2.623108947,491,1,1.05
1912,2,5.262470768,491,1,1.05
1913,1,0,492,0,1.45
1914,1,2.611917925,492,0,1.45
1915,1,3.681164313,492,0,1.45
1916,1,4.89055854,492,0,1.45
1917,1,0,493,1,0.15
1918,1,1.311988803,493,1,0.15
1919,1,1.981751175,493,1,0.15
1920,4,4.249294941,493,1,0.15
1921,1,0,494,0,-1.55
1922,3,1.82337554,494,0,-1.55
1923,4,3.249918381,494,0,-1.55
1924,1,0,495,1,-0.1
1925,3,3.454443614,495,1,-0.1
1926,4,5.569981744,495,1,-0.1
1927,1,0,496,0,-1
1928,1,1.738668081,496,0,-1
1929,4,4.080546792,496,0,-1
1930,1,0,497,1,0.3
1931,1,1.660953877,497,1,0.3
1932,2,3.177828468,497,1,0.3
1933,3,6.038985444,497,1,0.3
1934,4,7.577727367,497,1,0.3
1935,1,0,498,0,-0.55
1936,2,1.861618786,498,0,-0.55
1937,4,4.627893701,498,0,-0.55
1938,1,0,499,0,1.15
1939,2,1.985443708,499,0,1.15
1940,2,4.057877179,499,0,1.15
1941,4,6.219932894,499,0,1.15
1942,1,0,500,0,0.2
1943,1,0.818108323,500,0,0.2
1944,1,3.156494041,500,0,0.2
1945,2,5.582512602,500,0,0.2
1946,3,8.965312828,500,0,0.2
1947,1,0,501,1,2.1
1948,4,3.076949687,501,1,2.1
1949,1,0,502,1,-1.2
1950,4,2.437794734,502,1,-1.2
1951,1,0,503,0,0.85
1952,1,1.422910199,503,0,0.85
1953,1,3.325752708,503,0,0.85
1954,4,6.189776274,503,0,0.85
1955,1,0,504,1,0.65
1956,1,0.633288985,504,1,0.65
1957,3,2.186949374,504,1,0.65
1958,4,5.546383299,504,1,0.65
1959,1,0,505,1,-1.3
1960,1,0.655164365,505,1,-1.3
1961,1,1.538999428,505,1,-1.3
1962,2,2.472150996,505,1,-1.3
1963,2,3.655873146,505,1,-1.3
1964,3,4.76388292,505,1,-1.3
1965,4,6.915022929,505,1,-1.3
1966,1,0,506,0,-0.05
1967,2,2.056758976,506,0,-0.05
1968,4,4.888850398,506,0,-0.05
1969,1,0,507,1,0.4
1970,4,2.71761192,507,1,0.4
1971,1,0,508,0,0.7
1972,1,2.475873111,508,0,0.7
1973,3,5.873162537,508,0,0.7
1974,4,7.445273824,508,0,0.7
1975,1,0,509,0,-0.15
1976,4,1.26769044,509,0,-0.15
1977,1,0,510,1,0
1978,4,3.283290461,510,1,0
1979,1,0,511,1,2.4
1980,1,1.983908145,511,1,2.4
1981,1,4.916365057,511,1,2.4
1982,1,0,512,1,-0.15
1983,1,1.616469616,512,1,-0.15
1984,2,4.408560746,512,1,-0.15
1985,1,0,513,0,-0.65
1986,1,1.243515716,513,0,-0.65
1987,1,3.41484441,513,0,-0.65
1988,3,5.981528473,513,0,-0.65
1989,4,7.425686919,513,0,-0.65
1990,1,0,514,0,-1.75
1991,3,2.129319849,514,0,-1.75
1992,4,3.383140073,514,0,-1.75
1993,1,0,515,1,-0.45
1994,2,1.028761355,515,1,-0.45
1995,4,3.724117322,515,1,-0.45
1996,1,0,516,1,0.3
1997,2,3.363660419,516,1,0.3
1998,3,4.385207098,516,1,0.3
1999,3,6.032202995,516,1,0.3
2000,4,7.725736768,516,1,0.3
2001,1,0,517,0,1.6
2002,1,1.470353947,517,0,1.6
2003,1,2.442981976,517,0,1.6
2004,1,5.509099508,517,0,1.6
2005,1,7.213126146,517,0,1.6
2006,1,8.294591345,517,0,1.6
2007,1,9.246317462,517,0,1.6
2008,1,0,518,1,-0.75
2009,3,1.962891573,518,1,-0.75
2010,4,3.598176919,518,1,-0.75
2011,1,0,519,1,0.05
2012,4,3.116711916,519,1,0.05
2013,1,0,520,0,0.6
2014,2,2.469228739,520,0,0.6
2015,4,4.358524209,520,0,0.6
2016,1,0,521,0,0.65
2017,1,1.502372376,521,0,0.65
2018,1,2.132393902,521,0,0.65
2019,4,3.375142859,521,0,0.65
2020,1,0,522,1,0.05
2021,3,3.221546987,522,1,0.05
2022,4,6.380464476,522,1,0.05
2023,1,0,523,0,1.2
2024,1,3.085183746,523,0,1.2
2025,2,4.408444842,523,0,1.2
2026,3,5.57740337,523,0,1.2
2027,1,0,524,0,-0.05
2028,1,1.696111644,524,0,-0.05
2029,2,3.407796495,524,0,-0.05
2030,2,5.922833287,524,0,-0.05
2031,1,0,525,0,0.1
2032,2,1.817633485,525,0,0.1
2033,3,3.20792041,525,0,0.1
2034,4,5.434527299,525,0,0.1
2035,1,0,526,1,-0.7
2036,2,2.178070212,526,1,-0.7
2037,4,3.835156138,526,1,-0.7
2038,1,0,527,1,-0.2
2039,1,1.317222512,527,1,-0.2
2040,2,3.241778367,527,1,-0.2
2041,3,4.285024061,527,1,-0.2
2042,3,4.918709121,527,1,-0.2
2043,4,7.610816008,527,1,-0.2
2044,1,0,528,0,-0.6
2045,2,1.764065509,528,0,-0.6
2046,4,4.597512773,528,0,-0.6
2047,1,0,529,1,-1.2
2048,2,2.107596118,529,1,-1.2
2049,4,3.029187239,529,1,-1.2
2050,1,0,530,1,-0.85
2051,3,2.759545841,530,1,-0.85
2052,4,5.082619693,530,1,-0.85
2053,1,0,531,1,-0.7
2054,3,1.673218331,531,1,-0.7
2055,4,3.604046874,531,1,-0.7
2056,1,0,532,1,-0.45
2057,1,0.646294699,532,1,-0.45
2058,2,2.367368009,532,1,-0.45
2059,4,5.406626608,532,1,-0.45
2060,1,0,533,1,1.7
2061,2,1.709987776,533,1,1.7
2062,3,3.200035834,533,1,1.7
2063,3,5.140353045,533,1,1.7
2064,4,7.854882813,533,1,1.7
2065,1,0,534,1,-0.75
2066,3,0.848107306,534,1,-0.75
2067,3,2.808350334,534,1,-0.75
2068,3,3.402165368,534,1,-0.75
2069,4,4.901922258,534,1,-0.75
2070,1,0,535,1,-1.15
2071,2,1.015308897,535,1,-1.15
2072,4,3.193825348,535,1,-1.15
2073,1,0,536,1,0.55
2074,3,2.926293356,536,1,0.55
2075,4,5.473357488,536,1,0.55
2076,1,0,537,1,0.35
2077,3,0.715339544,537,1,0.35
2078,3,1.628765683,537,1,0.35
2079,4,2.770297013,537,1,0.35
2080,1,0,538,1,-1.2
2081,2,0.965140421,538,1,-1.2
2082,2,1.906931235,538,1,-1.2
2083,3,3.355854455,538,1,-1.2
2084,3,4.66991095,538,1,-1.2
2085,3,6.006064394,538,1,-1.2
2086,4,7.00587623,538,1,-1.2
2087,1,0,539,1,-0.3
2088,3,2.245574865,539,1,-0.3
2089,3,3.636294107,539,1,-0.3
2090,3,5.005374392,539,1,-0.3
2091,4,7.63906332,539,1,-0.3
2092,1,0,540,1,-1.55
2093,4,3.350617047,540,1,-1.55
2094,1,0,541,0,1.1
2095,1,2.58215802,541,0,1.1
2096,1,4.134691634,541,0,1.1
2097,1,0,542,1,1.15
2098,3,2.578319206,542,1,1.15
2099,4,5.671205808,542,1,1.15
2100,1,0,543,1,-1.2
2101,2,2.135910974,543,1,-1.2
2102,2,2.827186272,543,1,-1.2
2103,4,5.15824735,543,1,-1.2
2104,1,0,544,1,0
2105,2,2.068267638,544,1,0
2106,3,2.95273502,544,1,0
2107,3,4.217185759,544,1,0
2108,4,6.558196713,544,1,0
2109,1,0,545,1,-0.2
2110,2,2.146758138,545,1,-0.2
2111,3,3.987560468,545,1,-0.2
2112,4,7.200679465,545,1,-0.2
2113,1,0,546,0,0.25
2114,4,3.379376488,546,0,0.25
2115,1,0,547,0,0
2116,1,0.744619414,547,0,0
2117,3,2.143160102,547,0,0
2118,3,3.400999596,547,0,0
2119,4,6.437817859,547,0,0
2120,1,0,548,0,-0.5
2121,2,1.475793603,548,0,-0.5
2122,2,2.904972282,548,0,-0.5
2123,2,3.520689134,548,0,-0.5
2124,3,4.491934467,548,0,-0.5
2125,4,6.673234515,548,0,-0.5
2126,1,0,549,0,-1.35
2127,3,2.677847222,549,0,-1.35
2128,4,3.379090273,549,0,-1.35
2129,1,0,550,0,1.35
2130,1,0.639696416,550,0,1.35
2131,1,2.534219331,550,0,1.35
2132,2,3.654263593,550,0,1.35
2133,4,4.671431678,550,0,1.35
2134,1,0,551,0,-1.4
2135,2,0.66841432,551,0,-1.4
2136,3,2.853398321,551,0,-1.4
2137,4,5.544261491,551,0,-1.4
2138,1,0,552,0,0.9
2139,4,3.187942902,552,0,0.9
2140,1,0,553,0,-0.4
2141,1,2.876752941,553,0,-0.4
2142,4,4.17721085,553,0,-0.4
2143,1,0,554,0,1.05
2144,1,2.275455697,554,0,1.05
2145,2,5.537021328,554,0,1.05
2146,3,8.288346048,554,0,1.05
2147,4,10.69462994,554,0,1.05
2148,1,0,555,0,2.05
2149,1,1.913475599,555,0,2.05
2150,1,3.395894116,555,0,2.05
2151,2,4.521935177,555,0,2.05
2152,3,5.432949582,555,0,2.05
2153,3,7.958033315,555,0,2.05
2154,4,9.416303636,555,0,2.05
2155,1,0,556,0,0.25
2156,3,3.292875975,556,0,0.25
2157,3,3.80997062,556,0,0.25
2158,3,4.927173256,556,0,0.25
2159,1,0,557,0,0.4
2160,1,2.972379663,557,0,0.4
2161,2,5.20284546,557,0,0.4
2162,3,6.178920452,557,0,0.4
2163,3,6.901853127,557,0,0.4
2164,4,8.931031235,557,0,0.4
2165,1,0,558,0,1.4
2166,1,1.112876078,558,0,1.4
2167,1,2.112832966,558,0,1.4
2168,1,2.754369447,558,0,1.4
2169,1,3.29421444,558,0,1.4
2170,1,5.434705246,558,0,1.4
2171,4,8.81660999,558,0,1.4
2172,1,0,559,1,0.35
2173,3,1.501804671,559,1,0.35
2174,4,4.106195713,559,1,0.35
2175,1,0,560,1,-0.2
2176,3,0.613349809,560,1,-0.2
2177,4,1.725822379,560,1,-0.2
2178,1,0,561,1,-0.4
2179,1,0.981228925,561,1,-0.4
2180,4,3.134643915,561,1,-0.4
2181,1,0,562,1,-1.45
2182,4,3.489538603,562,1,-1.45
2183,1,0,563,1,1.4
2184,3,3.418145531,563,1,1.4
2185,1,0,564,1,-1.15
2186,1,0.747771755,564,1,-1.15
2187,2,1.991781568,564,1,-1.15
2188,4,3.7699869,564,1,-1.15
2189,1,0,565,0,0.2
2190,2,2.162741059,565,0,0.2
2191,3,4.361017637,565,0,0.2
2192,3,6.554620256,565,0,0.2
2193,1,0,566,0,-0.15
2194,1,1.456949373,566,0,-0.15
2195,2,4.525437035,566,0,-0.15
2196,1,0,567,0,-1.3
2197,1,0.803403058,567,0,-1.3
2198,1,2.372649845,567,0,-1.3
2199,1,4.135020001,567,0,-1.3
2200,4,7.608631742,567,0,-1.3
2201,1,0,568,1,0.1
2202,1,1.584798187,568,1,0.1
2203,1,4.696028099,568,1,0.1
2204,2,6.941043859,568,1,0.1
2205,3,7.871924451,568,1,0.1
2206,4,10.85511034,568,1,0.1
2207,1,0,569,1,-1.05
2208,3,0.635400519,569,1,-1.05
2209,3,1.918671933,569,1,-1.05
2210,4,5.193904985,569,1,-1.05
2211,1,0,570,0,0.6
2212,2,1.146543792,570,0,0.6
2213,4,2.140968694,570,0,0.6
2214,1,0,571,1,-0.9
2215,2,0.789649873,571,1,-0.9
2216,2,1.674358734,571,1,-0.9
2217,2,2.747971553,571,1,-0.9
2218,3,4.335080182,571,1,-0.9
2219,3,5.233908696,571,1,-0.9
2220,3,7.808740731,571,1,-0.9
2221,1,0,572,0,0.45
2222,1,1.766796894,572,0,0.45
2223,1,2.79790115,572,0,0.45
2224,1,4.373339033,572,0,0.45
2225,3,6.375409025,572,0,0.45
2226,4,9.396401317,572,0,0.45
2227,1,0,573,1,1.95
2228,1,0.542639158,573,1,1.95
2229,1,2.006394084,573,1,1.95
2230,1,2.767703993,573,1,1.95
2231,4,6.198348827,573,1,1.95
2232,1,0,574,0,-0.05
2233,4,3.322311316,574,0,-0.05
2234,1,0,575,0,-0.8
2235,1,1.635227209,575,0,-0.8
2236,1,2.291388843,575,0,-0.8
2237,3,5.198130975,575,0,-0.8
2238,3,6.535321645,575,0,-0.8
2239,3,8.404962304,575,0,-0.8
2240,4,11.87947236,575,0,-0.8
2241,1,0,576,0,0.2
2242,4,1.775230674,576,0,0.2
2243,1,0,577,1,0.25
2244,1,1.191302729,577,1,0.25
2245,3,4.32193688,577,1,0.25
2246,3,5.59074506,577,1,0.25
2247,4,8.933015624,577,1,0.25
2248,1,0,578,1,-1.45
2249,4,2.746493761,578,1,-1.45
2250,1,0,579,0,-0.7
2251,2,2.036362699,579,0,-0.7
2252,4,5.476848162,579,0,-0.7
2253,1,0,580,0,0.8
2254,3,3.157128193,580,0,0.8
2255,4,6.14847939,580,0,0.8
2256,1,0,581,0,0.45
2257,1,0.906821798,581,0,0.45
2258,1,1.55203145,581,0,0.45
2259,2,3.545338013,581,0,0.45
2260,3,4.365011689,581,0,0.45
2261,3,5.018727044,581,0,0.45
2262,3,5.682256084,581,0,0.45
2263,4,6.233418173,581,0,0.45
2264,1,0,582,0,0.05
2265,2,1.514141121,582,0,0.05
2266,2,3.336588648,582,0,0.05
2267,3,4.719151727,582,0,0.05
2268,1,0,583,0,-0.05
2269,2,3.322168309,583,0,-0.05
2270,4,5.575074145,583,0,-0.05
2271,1,0,584,1,1.6
2272,3,2.696833241,584,1,1.6
2273,4,3.337804053,584,1,1.6
2274,1,0,585,0,-1.65
2275,1,2.121102891,585,0,-1.65
2276,1,2.674680469,585,0,-1.65
2277,1,6.141786224,585,0,-1.65
2278,3,8.869203542,585,0,-1.65
2279,3,10.08243394,585,0,-1.65
2280,4,12.84258219,585,0,-1.65
2281,1,0,586,1,1.3
2282,2,2.964612909,586,1,1.3
2283,4,5.596999816,586,1,1.3
2284,1,0,587,0,0.55
2285,2,0.56853493,587,0,0.55
2286,3,3.263509125,587,0,0.55
2287,3,6.032008449,587,0,0.55
2288,4,8.575456089,587,0,0.55
2289,1,0,588,0,-0.05
2290,1,2.479346911,588,0,-0.05
2291,1,3.953067015,588,0,-0.05
2292,3,5.547038429,588,0,-0.05
2293,3,7.34625234,588,0,-0.05
2294,3,9.338307429,588,0,-0.05
2295,3,10.50236595,588,0,-0.05
2296,3,11.0435508,588,0,-0.05
2297,1,0,589,0,1.05
2298,1,2.294821487,589,0,1.05
2299,3,3.23955393,589,0,1.05
2300,3,3.811019202,589,0,1.05
2301,4,6.095185132,589,0,1.05
2302,1,0,590,1,-0.55
2303,1,0.952347866,590,1,-0.55
2304,4,4.112594198,590,1,-0.55
2305,1,0,591,0,1.7
2306,1,3.115680489,591,0,1.7
2307,1,6.213627723,591,0,1.7
2308,2,7.558215299,591,0,1.7
2309,4,9.998942092,591,0,1.7
2310,1,0,592,0,-1.45
2311,3,3.155216915,592,0,-1.45
2312,4,5.74340986,592,0,-1.45
2313,1,0,593,0,-1.45
2314,1,1.532630131,593,0,-1.45
2315,3,3.329894803,593,0,-1.45
2316,4,5.356982109,593,0,-1.45
2317,1,0,594,0,0.1
2318,1,1.951213921,594,0,0.1
2319,3,5.197954121,594,0,0.1
2320,4,8.671459947,594,0,0.1
2321,1,0,595,1,-1.8
2322,1,0.842623921,595,1,-1.8
2323,3,4.20989632,595,1,-1.8
2324,3,4.723991164,595,1,-1.8
2325,4,5.362923447,595,1,-1.8
2326,1,0,596,1,0.1
2327,1,1.210145161,596,1,0.1
2328,3,2.90465269,596,1,0.1
2329,4,6.170184502,596,1,0.1
2330,1,0,597,0,-2.75
2331,1,1.217913467,597,0,-2.75
2332,3,3.649785481,597,0,-2.75
2333,3,4.670695734,597,0,-2.75
2334,3,5.498502362,597,0,-2.75
2335,3,6.600544061,597,0,-2.75
2336,4,8.190843529,597,0,-2.75
2337,1,0,598,1,-2.25
2338,4,2.191968765,598,1,-2.25
2339,1,0,599,0,-0.7
2340,1,1.581637884,599,0,-0.7
